1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,10,7,7,7,10,,,,,,,,1
1,,,,,,,13,1,1,1,1,1,14,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,8,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,1,1,1,1,1,,,,,1
1,,,,,,,,,,,16,16,16,16,16,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,7,7,7,7,7,,,,,,,,,8,,,,,,1
1,1,1,1,1,14,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,1,1,1,1,1,,,1
1,,,,,,,,,,,,,16,16,16,16,16,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,6,6,6,6,6,6,6,,1
1,,,,,,,,,,,,6,,,,,,6,,1
1,,,,,,,,,,,,6,,9,,,,6,,1
1,,,,,,,,,,,,6,,,,,,6,,1
1,,,,,,,,,,,,6,,,,,,6,,1
1,,,,,,,,,,,,6,,,,,,6,,1
1,,,,,,,,,,,,6,6,6,6,6,6,6,,1
1,,,,,,,,,,,,,,,,,,,,1
1,7,7,7,7,7,,,,,,,,,,,,,,,1
1,1,1,1,1,14,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,11,,,,11,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,6,6,6,6,6,6,6,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,10,,,,,,,,,,,,,,,,,,1
1,6,6,6,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,6,6,6,,,,,1
1,,,,,,7,,,,,,,,,,,,,,1
1,,,,,,,,,15,15,15,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,7,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,11,,8,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,7,,,13,1,14,,,13,6,6,14,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,7,,,,,,13,1,14,,,,,,,,,1
1,,,,,,10,7,,13,1,14,,,,,,,,,1
1,,,,,13,1,1,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,7,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,11,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,7,,,,,,13,1,14,,,13,6,6,14,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,7,,,13,1,14,,,,,,,,,1
1,,,10,,,,,,13,1,14,,,,,,,,,1
1,,1,1,14,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,7,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,7,,,,13,1,14,,,,8,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,13,6,6,14,,,1
1,,,,,,,7,,13,1,14,,,,,,,,,1
1,,,7,,13,1,1,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,11,,,,1
1,,,7,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,13,6,6,14,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,7,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,10,,,,,,13,1,14,,,,,,,,,1
1,,1,1,14,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,,8,,,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,13,1,14,,,13,6,6,14,,,1
1,,,,,,,,,13,1,14,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,11,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,13,6,6,6,6,6,6,14,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,8,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,10,,7,7,7,7,,,1
1,6,6,6,14,,,,,,,13,1,1,1,1,1,1,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,10,,7,7,7,7,,,,,,,,,,,,,,1
1,1,1,1,1,1,1,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,11,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,6,6,6,6,6,6,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,8,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,10,,7,7,7,7,,,1
1,6,6,6,,,,,,,,,1,1,1,1,1,1,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,10,,,,,1
1,,,,,,,,,,7,,,,1,1,1,1,,,1
1,,,,,,,,,7,,,,,,,,,,,1
1,,,,,,,,7,,,,,,,,,,,,1
1,,,,,,,7,,,,,,,,,,,,,1
1,,,,,,7,,,,,,,,,,,,,,1
1,,,,,7,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,1,1,1,1,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,10,,,,,,13,1
1,,,,,,,,,,,,1,1,1,1,,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,11,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,13,6,6,6,6,6,6,14,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,8,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,10,,7,7,7,7,,,1
1,6,6,6,,,,,,,,,1,1,1,1,1,1,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,7,,,,,,,,,,,,,1
1,,,,,,,,7,,,,,,,,,,,,1
1,,,,,,10,,,7,,,,,,,,,,,1
1,,,,,1,1,1,1,,7,,,,,,,,,,1
1,,,,,,,,,,,7,,,,,,,,13,1
1,,,,,,,,,,,,7,,,,,,,13,1
1,,,,,,,,,,,,,7,,,,,,13,1
1,,,,,,,,,,,,,,7,,,,,13,1
1,,,,,,,,,,,,,,,7,,,,13,1
1,,,,,,,,,,,,,1,1,1,1,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,13,1
1,,13,6,6,6,6,14,,,,,,,,,,,,13,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,7,7,7,7,7,1
1,,,,,,,,,,,,,,13,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,,,,,,,,,1
1,,,,7,,,,,,,,10,,,,,7,,,1
1,,,,7,,,,,,6,6,6,6,,,,7,,,1
1,,,,7,,,,,,,,,,,,,7,,,1
1,,,,,,,,,,,,,,,,,7,,,1
1,,,,,,,,,,,,,,,,,7,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,1,1,1,1,14,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,7,7,7,7,7,7,,,1
1,,,,,,,,,,,13,1,1,1,1,1,1,14,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,7,7,7,,,,,,,,,,,,,,,1
1,,1,1,1,1,1,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,7,,,,1
1,,,,,,,,,,,,,,,,7,,,,1
1,,,7,7,7,,,,,,,,,,,7,,,,1
1,,,,,,,,,,,,,,,,7,,,,1
1,,,,,,,,,,,,,,,,7,,,,1
1,,,,,,,6,6,6,6,,,,,,7,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,14,,,,,,,,,,,,,,,,,,,1
1,14,,,,,,,,,,,,,,,,,,,1
1,14,,,,,,,,,,7,,,,,,,,,1
1,14,,,,,,,,,7,,,,,,,,,,1
1,14,,,,,,,,7,,,,,,,,,,,1
1,14,,,,,,,7,,,,,13,1,1,1,1,1,1,1
1,,,,,,,7,,,,,,,,,,,,,1
1,,,,,,7,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,13,1,1,1,1,1,14,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,7,7,7,,,,1
1,,,,,,,,,,,,,,,,,,,,1
1,,,S,,,,,,,,,,,,,,,,,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
